dh_deplete,h_crit,K_asp_eff,mu_boundary,A_close_max,A_close_mean,A_close_over_Afilm_max,A_close_over_Afilm_mean,Fn_asp_max,Fn_asp_mean,Fn_asp_over_Fnref_max,Fn_asp_over_Fnref_mean,Ft_fluid_max,Ft_asp_max,Ft_total_max,mu_TFF_alt_max,mu_total_max,mu_total_mean,mu_total_forward_mean,mu_total_reverse_mean,theta_min,pfilm_max,PARAM_SCORE,PASS_LEVEL,FAIL_REASON
2.300,0.900,5.000,0.150,8.06455389447e-06,6.40315249532e-06,0.0920913275105,0.0731193344682,0.00799179019434,0.00633142882987,0.266393006478,0.211047627662,6.23313681838e-05,0.000520702144780,0.000557110024884,0.00207771227279,0.0185703341628,0.00259536198519,0.0133012301741,0.0133012301741,0.100145674579,137336.440741,1.08310331369,FAIL,COF_FAIL;
2.300,0.900,5.000,0.200,8.06455389447e-06,6.40315249532e-06,0.0920913275105,0.0731193344682,0.00799179019434,0.00633142882987,0.266393006478,0.211047627662,6.23313681838e-05,0.000694269526373,0.000730677406478,0.00207771227279,0.0243559135493,0.00335652120750,0.0172021711884,0.0172021711884,0.100145674579,137336.440741,1.02524751983,FAIL,COF_FAIL;
2.300,0.900,7.500,0.100,8.06455389447e-06,6.40315249532e-06,0.0920913275105,0.0731193344682,0.0119876852915,0.00949714324481,0.399589509717,0.316571441494,6.23313681838e-05,0.000520702144780,0.000557110024884,0.00207771227279,0.0185703341628,0.00259536198519,0.0133012301741,0.0133012301741,0.100145674579,137336.440741,1.08310331369,FAIL,COF_FAIL;
2.300,0.900,7.500,0.150,8.06455389447e-06,6.40315249532e-06,0.0920913275105,0.0731193344682,0.0119876852915,0.00949714324481,0.399589509717,0.316571441494,6.23313681838e-05,0.000781053217170,0.000817461097274,0.00207771227279,0.0272487032425,0.00373710081865,0.0191526416956,0.0191526416956,0.100145674579,137336.440741,0.996319622894,FAIL,COF_FAIL;
2.300,0.900,7.500,0.200,8.06455389447e-06,6.40315249532e-06,0.0920913275105,0.0731193344682,0.0119876852915,0.00949714324481,0.399589509717,0.316571441494,6.23313681838e-05,0.00104140428956,0.00107781216966,0.00207771227279,0.0359270723221,0.00487883965210,0.0250040532170,0.0250040532170,0.100145674579,137336.440741,0.909535932097,FAIL,COF_FAIL;
2.300,0.900,10.000,0.100,8.06455389447e-06,6.40315249532e-06,0.0920913275105,0.0731193344682,0.0159835803887,0.0126628576597,0.532786012956,0.422095255325,6.23313681838e-05,0.000694269526373,0.000730677406478,0.00207771227279,0.0243559135493,0.00335652120750,0.0172021711884,0.0172021711884,0.100145674579,137336.440741,1.02524751983,FAIL,COF_FAIL;
2.300,0.900,10.000,0.150,8.06455389447e-06,6.40315249532e-06,0.0920913275105,0.0731193344682,0.0159835803887,0.0126628576597,0.532786012956,0.422095255325,6.23313681838e-05,0.00104140428956,0.00107781216966,0.00207771227279,0.0359270723221,0.00487883965210,0.0250040532170,0.0250040532170,0.100145674579,137336.440741,0.909535932097,FAIL,COF_FAIL;
2.300,0.900,10.000,0.200,8.06455389447e-06,6.40315249532e-06,0.0920913275105,0.0731193344682,0.0159835803887,0.0126628576597,0.532786012956,0.422095255325,6.23313681838e-05,0.00138853905275,0.00142494693285,0.00207771227279,0.0474982310950,0.00640115809670,0.0328059352456,0.0328059352456,0.100145674579,137336.440741,0.793824344368,FAIL,COF_FAIL;
2.300,0.900,12.500,0.100,8.06455389447e-06,6.40315249532e-06,0.0920913275105,0.0731193344682,0.0199794754858,0.0158285720747,0.665982516195,0.527619069156,6.23313681838e-05,0.000867836907967,0.000904244788071,0.00207771227279,0.0301414929357,0.00411768042980,0.0211031122027,0.0211031122027,0.100145674579,137336.440741,0.967391725961,FAIL,COF_FAIL;
2.300,0.900,12.500,0.150,8.06455389447e-06,6.40315249532e-06,0.0920913275105,0.0731193344682,0.0199794754858,0.0158285720747,0.665982516195,0.527619069156,6.23313681838e-05,0.00130175536195,0.00133816324205,0.00207771227279,0.0446054414018,0.00602057848555,0.0308554647385,0.0308554647385,0.100145674579,137336.440741,0.822752241300,FAIL,COF_FAIL;
2.300,0.900,12.500,0.200,8.06455389447e-06,6.40315249532e-06,0.0920913275105,0.0731193344682,0.0199794754858,0.0158285720747,0.665982516195,0.527619069156,6.23313681838e-05,0.00173567381593,0.00177208169604,0.00207771227279,0.0590693898679,0.00792347654131,0.0406078172742,0.0406078172742,0.100145674579,137336.440741,0.678112756639,STRONG_PASS,OK
2.300,0.900,15.000,0.100,8.06455389447e-06,6.40315249532e-06,0.0920913275105,0.0731193344682,0.0239753705830,0.0189942864896,0.799179019434,0.633142882987,6.23313681838e-05,0.00104140428956,0.00107781216966,0.00207771227279,0.0359270723221,0.00487883965210,0.0250040532170,0.0250040532170,0.100145674579,137336.440741,0.909535932097,FAIL,COF_FAIL;
2.300,0.900,15.000,0.150,8.06455389447e-06,6.40315249532e-06,0.0920913275105,0.0731193344682,0.0239753705830,0.0189942864896,0.799179019434,0.633142882987,6.23313681838e-05,0.00156210643434,0.00159851431444,0.00207771227279,0.0532838104815,0.00716231731901,0.0367068762599,0.0367068762599,0.100145674579,137336.440741,0.735968550504,STRONG_PASS,OK
2.300,0.900,15.000,0.200,8.06455389447e-06,6.40315249532e-06,0.0920913275105,0.0731193344682,0.0239753705830,0.0189942864896,0.799179019434,0.633142882987,6.23313681838e-05,0.00208280857912,0.00211921645922,0.00207771227279,0.0706405486408,0.00944579498591,0.0484096993028,0.0484096993028,0.100145674579,137336.440741,0.562401168910,STRONG_PASS,OK
