branch,solid_mode,target,dn_extra_um,F_contact,F_film_support,F_total_support,AvgH,MinTheta,MaxP_raw,TnAreaGt0p1MPa,TnLoadFracGt0p1MPa,TffSelectionLocal,source_status,VERIFY_STATUS
NORMAL_PLUS_CORE_0100_DN20_TO_075_RESET,RESET,0.750000000000,20.0000000000,0.0289010712930,3.58221247278e-91,0.0289010712930,3.00000000000e-06,1.00000000000,8.22251655734e-85,0.00000000000,0.00000000000,true,MARGINAL,FAIL
