branch,branch_type,solid_mode,core_mode,dn_extra_um,segment,target,dn_comp_total_um,pressure_solution,solid_init,solid_solution,F_contact,F_film_raw_swept,F_film_raw_masked,F_film_support,F_total_support,MaxP_raw,AvgH,MinH,MaxH,MinTheta,LowThetaAreaRatio02,MinGap,MaxTn,active_contact_area_over_patch,BpressOverSwept,McoreOverSwept,TffSelectionLocal,GeomGapMin,GeomGapAvgClip,GeomGapLtMinus100Ratio,PairSourceGapMin,PairSourceGapAvgClip,PairSourceGapLtMinus100Ratio,PairDestinationGapMin,PairDestinationGapAvgClip,PairDestinationGapLtMinus100Ratio,Dst2SrcGapMin,Dst2SrcGapAvgClip,Dst2SrcGapLtMinus100Ratio,InContactSourceRatio,PairSourceArea,PairDestinationArea,TnAreaGt0p1MPa,TnAreaGt0p5MPa,TnAreaGt1MPa,TnLoadFracGt0p1MPa,TnLoadFracGt0p5MPa,TnLoadFracGt1MPa,AvgTnActive,status
PRESSURE_RESET_NORMAL_PLUS_CORE_0100_DN22P5UM_TO_08125_RESET,NORMAL_PLUS_CORE_0100_DN20_SPLIT_FORWARD_075,RESET,CORE_0100,22.5000000000,08125,0.812500000000,24.7500000000,sol531,sol512,sol532,0.0294389859861,0.00000000000,0.00000000000,0.00000000000,0.0294389859861,1.91802953435e-142,3.00000000000e-06,0.00300000000000,0.00300000000000,1.00000000000,0.00000000000,Infinity,0.00000000000,0.00000000000,0.0228749423002,0.0905577860756,true,Infinity,0.000500000000000,0.00000000000,-0.0377721057980,8.03671235161e-06,0.00000000000,-0.0152464912435,0.000471589789716,0.00000000000,-0.0191655615282,4.48095843432e-06,0.00000000000,0.777732075905,8.00602136685e-06,0.000138009601237,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,NaN,MARGINAL
PRESSURE_RESET_NORMAL_PLUS_CORE_0100_DN25P0UM_TO_08125_RESET,NORMAL_PLUS_CORE_0100_DN20_SPLIT_FORWARD_075,RESET,CORE_0100,25.0000000000,08125,0.812500000000,27.2500000000,sol537,sol512,sol538,0.0305714769517,0.00000000000,0.00000000000,0.00000000000,0.0305714769517,1.91802953435e-142,3.00000000000e-06,0.00300000000000,0.00300000000000,1.00000000000,0.00000000000,Infinity,0.00000000000,0.00000000000,0.0228749423002,0.0905577860756,true,Infinity,0.000500000000000,0.00000000000,-0.0382883085614,7.91165415561e-06,0.00000000000,-0.0154465263271,0.000471577448851,0.00000000000,-0.0192783207372,4.42445933321e-06,0.00000000000,0.779559913842,8.00602136685e-06,0.000138009601237,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,NaN,PASS
PRESSURE_RESET_NORMAL_PLUS_CORE_0100_DN22P0UM_TO_08125_REUSE,NORMAL_PLUS_CORE_0100_DN20_SPLIT_FORWARD_075,REUSE,CORE_0100,22.0000000000,08125,0.812500000000,24.2500000000,sol541,sol522,sol542,0.0289944453870,0.00000000000,0.00000000000,0.00000000000,0.0289944453870,1.91802953435e-142,3.00000000000e-06,0.00300000000000,0.00300000000000,1.00000000000,0.00000000000,Infinity,0.00000000000,0.00000000000,0.0228749423002,0.0905577860756,true,Infinity,0.000500000000000,0.00000000000,-0.0376684279814,7.96067930982e-06,0.00000000000,-0.0151201940161,0.000471591516616,0.00000000000,-0.0190837000842,4.53225794589e-06,0.00000000000,0.775701482550,8.00602136685e-06,0.000138009601237,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,NaN,MARGINAL
PRESSURE_RESET_NORMAL_PLUS_CORE_0100_DN24P0UM_TO_08125_REUSE,NORMAL_PLUS_CORE_0100_DN20_SPLIT_FORWARD_075,REUSE,CORE_0100,24.0000000000,08125,0.812500000000,26.2500000000,sol547,sol522,sol548,0.0299149074790,0.00000000000,0.00000000000,0.00000000000,0.0299149074790,1.91802953435e-142,3.00000000000e-06,0.00300000000000,0.00300000000000,1.00000000000,0.00000000000,Infinity,0.00000000000,0.00000000000,0.0228749423002,0.0905577860756,true,Infinity,0.000500000000000,0.00000000000,-0.0380679791658,7.87407372225e-06,0.00000000000,-0.0152742672442,0.000471649431703,0.00000000000,-0.0191287423901,4.45222019793e-06,0.00000000000,0.775803572898,8.00602136685e-06,0.000138009601237,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,NaN,MARGINAL
PRESSURE_RESET_NORMAL_PLUS_CORE_0100_DN25P0UM_TO_08125_REUSE,NORMAL_PLUS_CORE_0100_DN20_SPLIT_FORWARD_075,REUSE,CORE_0100,25.0000000000,08125,0.812500000000,27.2500000000,sol549,sol522,sol550,0.0303665203309,0.00000000000,0.00000000000,0.00000000000,0.0303665203309,1.91802953435e-142,3.00000000000e-06,0.00300000000000,0.00300000000000,1.00000000000,0.00000000000,Infinity,0.00000000000,0.00000000000,0.0228749423002,0.0905577860756,true,Infinity,0.000500000000000,0.00000000000,-0.0382881757439,7.82533688105e-06,0.00000000000,-0.0153756595946,0.000471644402745,0.00000000000,-0.0192810914012,4.40739194484e-06,0.00000000000,0.776664305502,8.00602136685e-06,0.000138009601237,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,NaN,PASS
