branch,solid_mode,target,dn_extra_um,F_contact,F_film_support,F_total_support,AvgH,MinTheta,MaxP_raw,TnAreaGt0p1MPa,TnLoadFracGt0p1MPa,TffSelectionLocal,source_status,VERIFY_STATUS
FROM_0875_NORMAL_PLUS_CORE_0100_DN6P0UM_TO_100_RESET,RESET,1.00000000000,6.00000000000,0.0322300492460,1.49889796874e-173,0.0322300492460,3.00000000000e-06,1.00000000000,1.84055762157e-166,0.00000000000,0.00000000000,true,PASS,PASS
FROM_0875_NORMAL_PLUS_CORE_0100_DN8P0UM_TO_100_RESET,RESET,1.00000000000,8.00000000000,0.0331214073474,1.78025456241e-173,0.0331214073474,3.00000000000e-06,1.00000000000,5.50773022922e-166,0.00000000000,0.00000000000,true,MARGINAL,FAIL
FROM_0875_NORMAL_PLUS_CORE_0100_DN10P0UM_TO_100_RESET,RESET,1.00000000000,10.0000000000,0.0340298714164,4.68889277952e-173,0.0340298714164,3.00000000000e-06,1.00000000000,2.93186550360e-166,0.00000000000,0.00000000000,true,MARGINAL,FAIL
FROM_0875_NORMAL_PLUS_CORE_0100_DN6P0UM_TO_100_REUSE,REUSE,1.00000000000,6.00000000000,0.0321501581771,2.36140058418e-173,0.0321501581771,3.00000000000e-06,1.00000000000,2.04787917267e-166,0.00000000000,0.00000000000,true,PASS,PASS
FROM_0875_NORMAL_PLUS_CORE_0100_DN8P0UM_TO_100_REUSE,REUSE,1.00000000000,8.00000000000,0.0330321712836,2.87412991450e-174,0.0330321712836,3.00000000000e-06,1.00000000000,3.36950233290e-166,0.00000000000,0.00000000000,true,MARGINAL,FAIL
